177.36 87.39 92.62 162.74 161.56 81.29 1 
177.39 87.39 92.62 160.69 162.17 80.76 1 
178.25 88.31 91.70 160.39 160.88 81.43 1 
177.97 87.97 92.05 160.18 160.82 81.82 1 
178.08 88.08 91.93 160.40 160.96 81.02 1 
178.03 88.02 91.99 160.07 160.87 80.86 1 
178.00 87.99 92.02 159.44 160.92 81.09 1 
177.77 87.88 92.14 158.64 160.79 80.79 1 
175.48 88.24 91.78 159.47 160.49 77.51 1 
175.48 88.89 91.13 158.42 159.40 77.77 1 
176.64 88.92 91.09 157.31 159.04 78.47 1 
177.22 89.03 90.98 156.49 159.34 79.35 1 
175.95 89.85 90.17 156.81 159.61 78.39 1 
175.94 90.14 89.87 156.79 159.93 78.00 1 
175.14 90.45 89.56 157.31 160.03 76.90 1 
176.12 90.18 89.84 156.79 159.88 77.43 1 
175.18 90.50 89.51 157.52 160.10 77.61 1 
174.92 90.60 89.41 159.19 159.85 77.37 1 
174.71 90.82 89.19 159.36 160.26 76.59 1 
174.69 91.13 88.88 160.17 160.06 76.67 1 
175.23 91.13 88.88 160.21 160.55 77.18 1 
175.10 91.20 88.82 160.74 160.79 77.31 1 
174.93 91.26 88.75 161.54 161.21 77.40 1 
174.72 91.77 88.24 161.45 161.09 76.71 1 
175.06 91.55 88.46 160.75 161.12 77.41 1 
175.10 91.61 88.40 160.94 160.52 77.43 1 
175.06 91.89 88.12 161.05 159.04 77.91 1 
175.39 91.91 88.11 160.83 158.11 78.35 1 
175.44 91.91 88.11 161.37 158.24 78.13 1 
175.49 92.14 87.88 161.78 158.11 78.13 1 
175.30 92.40 87.61 161.71 158.31 78.82 1 
175.02 92.55 87.46 161.66 159.71 78.44 1 
174.91 92.58 87.43 161.58 160.95 78.05 1 
175.21 92.61 87.41 161.30 161.19 78.63 1 
175.46 92.60 87.42 161.06 161.67 78.42 1 
175.57 92.73 87.29 161.20 161.83 79.40 1 
175.51 92.99 87.02 161.25 162.39 78.90 1 
175.44 93.04 86.97 161.32 162.88 79.51 1 
175.31 93.24 86.78 161.53 162.56 79.04 1 
175.41 93.17 86.84 161.27 163.13 79.22 1 
175.39 93.26 86.75 161.26 164.27 79.80 1 
175.37 93.26 86.76 161.42 165.23 79.33 1 
175.12 93.74 86.28 162.70 165.85 79.43 1 
174.48 94.76 85.26 163.56 166.41 79.96 1 
174.34 94.57 85.44 164.84 166.92 80.14 1 
174.43 94.22 85.79 165.19 167.14 79.90 1 
174.40 94.36 85.66 164.82 167.07 79.90 1 
174.26 94.48 85.53 164.23 166.75 79.81 1 
174.27 94.34 85.67 164.51 166.67 79.38 1 
173.92 94.53 85.49 164.14 166.35 78.91 1 
173.31 95.24 84.78 165.42 165.91 78.76 1 
173.33 95.30 84.71 166.37 165.44 79.16 1 
174.06 94.93 85.08 166.35 165.20 80.18 1 
173.38 95.73 84.28 165.98 164.69 79.67 1 
173.68 95.58 84.44 165.42 164.57 79.40 1 
173.87 95.42 84.60 164.70 164.40 79.41 1 
173.86 95.19 84.82 164.53 163.95 80.16 1 
173.69 95.26 84.76 164.06 163.96 79.24 1 
173.69 95.27 84.74 164.46 163.71 79.67 1 
173.80 95.12 84.89 164.62 163.54 80.00 1 
173.93 94.93 85.09 165.01 163.23 79.40 1 
173.81 95.02 84.99 165.32 162.91 79.38 1 
173.90 94.96 85.05 165.30 163.11 79.81 1 
173.73 94.91 85.10 165.19 162.81 80.18 1 
173.59 94.87 85.14 164.99 162.36 79.67 1 
173.35 94.85 85.16 164.99 162.20 78.67 1 
173.25 94.73 85.28 164.76 162.32 78.97 1 
173.00 94.70 85.31 164.68 162.60 78.53 1 
173.06 94.81 85.21 164.65 162.75 78.93 1 
173.36 94.78 85.24 164.83 162.97 79.34 1 
173.23 94.89 85.12 166.09 163.06 79.73 1 
173.17 94.93 85.09 167.13 163.48 79.41 1 
173.12 94.89 85.12 167.42 163.23 79.20 1 
173.02 94.81 85.20 167.52 163.18 79.12 1 
172.85 94.89 85.13 167.78 163.16 79.65 1 
173.05 94.83 85.18 167.41 163.14 78.92 1 
172.94 94.92 85.09 166.97 163.12 78.57 1 
173.05 94.90 85.11 167.07 163.13 79.13 1 
173.39 94.67 85.34 166.34 163.25 78.94 1 
173.47 94.57 85.44 166.34 163.42 78.84 1 
173.52 94.60 85.41 166.24 163.40 79.99 1 
173.79 94.36 85.65 165.95 163.38 79.70 1 
173.98 94.09 85.92 165.58 163.42 79.41 1 
173.90 94.06 85.96 165.52 163.40 79.51 1 
173.89 93.93 86.08 165.36 163.45 79.43 1 
173.99 93.74 86.27 165.44 163.34 79.38 1 
174.03 93.46 86.55 165.15 163.60 79.19 1 
173.80 93.55 86.46 165.21 163.49 78.78 1 
173.63 93.67 86.34 165.15 163.47 78.54 1 
173.52 93.41 86.60 164.94 163.07 78.52 1 
173.48 93.31 86.70 164.71 163.07 78.41 1 
173.31 92.99 87.02 164.47 163.27 77.86 1 
173.19 92.82 87.20 164.13 163.04 77.36 1 
173.06 92.73 87.28 163.77 161.18 77.37 1 
172.96 92.71 87.30 163.54 160.67 77.48 1 
172.99 92.75 87.27 163.93 159.77 77.56 1 
172.75 92.82 87.20 163.93 159.51 76.90 1 
172.47 93.06 86.95 164.02 159.32 77.28 1 
172.26 93.06 86.95 163.88 159.74 77.40 1 
172.06 93.00 87.01 164.10 160.08 76.63 1 
172.16 93.06 86.96 163.79 160.06 76.83 1 
172.43 93.11 86.91 163.66 160.05 76.94 1 
172.43 93.23 86.79 163.70 160.12 76.98 1 
172.15 93.52 86.49 163.85 160.08 77.10 1 
172.06 93.42 86.59 163.81 160.24 76.97 1 
172.13 93.45 86.57 163.80 160.06 76.59 1 
172.39 93.25 86.76 163.42 160.11 77.17 1 
172.71 93.33 86.68 163.43 159.98 78.03 1 
172.93 93.19 86.82 163.42 160.77 77.91 1 
173.07 93.16 86.85 163.45 161.14 77.91 1 
173.56 93.11 86.91 163.42 161.23 78.05 1 
173.70 93.05 86.96 163.50 161.79 78.04 1 
174.15 92.77 87.24 163.46 162.16 78.92 1 
174.75 92.36 87.65 162.96 162.56 78.86 1 
175.90 92.14 87.88 159.90 162.69 78.80 1 
175.73 92.11 87.90 160.82 163.44 79.79 1 
175.54 92.15 87.87 161.35 164.23 79.42 1 
175.55 92.15 87.86 160.96 164.93 79.31 1 
175.73 92.23 87.78 161.34 164.87 79.68 1 
176.88 86.95 93.07 160.09 165.59 83.27 1 
173.43 83.80 96.22 157.78 165.63 82.00 1 
172.26 82.92 97.09 157.82 165.22 81.64 1 
171.31 82.42 97.59 158.10 164.74 81.57 1 
170.91 82.73 97.28 158.59 163.93 81.15 1 
170.97 82.93 97.08 158.27 163.46 82.13 1 
170.17 82.22 97.79 157.98 163.68 81.39 1 
169.33 81.25 98.76 157.23 165.86 81.11 1 
169.10 80.96 99.06 155.79 166.12 81.19 1 
169.24 81.38 98.63 156.13 164.03 81.20 1 
170.43 82.64 97.37 158.36 163.73 81.46 1 
170.75 82.42 97.59 158.68 163.85 81.16 1 
170.42 81.57 98.44 158.73 162.68 79.83 1 
170.39 81.50 98.51 158.70 162.53 80.06 1 
170.40 81.38 98.64 158.59 164.24 80.62 1 
170.88 81.83 98.18 158.79 163.70 80.87 1 
170.74 81.58 98.44 158.57 163.50 79.70 1 
170.60 81.82 98.19 158.46 161.90 80.37 1 
170.33 81.35 98.66 158.32 161.84 80.45 1 
170.59 81.75 98.27 158.36 162.08 80.68 1 
170.76 81.88 98.13 158.40 161.82 80.30 1 
171.24 82.36 97.66 158.95 160.65 80.16 1 
172.51 83.43 96.58 163.26 159.94 80.12 1 
172.42 83.39 96.63 162.23 159.94 80.65 1 
172.49 83.64 96.37 161.46 159.72 81.40 1 
172.50 83.70 96.32 161.28 160.43 80.77 1 
177.11 89.44 90.58 161.18 160.46 84.74 1 
177.50 91.74 88.28 161.07 160.43 84.91 1 
176.78 93.03 86.98 161.08 158.70 83.16 1 
176.88 93.07 86.94 160.88 159.37 82.37 1 
176.61 93.40 86.62 160.66 159.66 83.70 1 
173.09 93.59 86.42 160.35 158.74 85.38 1 
174.15 93.80 86.22 160.21 160.26 84.15 1 
175.37 93.65 86.37 160.03 161.44 84.99 1 
173.70 93.71 86.30 160.67 162.09 84.38 1 
169.60 93.96 86.06 160.99 162.69 83.36 1 
166.05 93.86 86.16 161.31 162.63 80.81 1 
164.44 93.81 86.20 161.65 162.11 79.42 1 
162.99 93.90 86.12 161.57 159.73 78.50 1 
163.17 93.41 86.60 161.66 160.42 78.50 1 
162.71 93.16 86.86 161.02 159.06 78.45 1 
162.87 92.13 87.88 160.80 159.52 78.72 1 
163.46 91.51 88.51 160.60 160.13 78.59 1 
164.39 91.53 88.48 160.63 160.28 78.77 1 
164.32 92.08 87.93 162.53 159.98 78.33 1 
163.34 92.47 87.54 162.99 160.36 77.67 1 
163.95 92.96 87.05 163.66 160.31 77.00 1 
166.27 93.24 86.78 164.14 160.28 78.10 1 
165.34 92.75 87.26 164.51 159.52 77.82 1 
164.65 92.04 87.98 164.42 158.92 77.76 1 
165.67 93.02 86.99 167.63 159.66 76.55 1 
165.96 92.83 87.18 165.24 159.90 76.81 1 
166.23 92.75 87.26 164.64 159.72 77.10 1 
165.76 92.58 87.44 164.46 159.06 77.77 1 
166.09 92.24 87.77 164.50 158.64 77.45 1 
165.64 91.62 88.40 164.16 158.71 77.84 1 
165.53 91.51 88.50 164.56 159.13 77.75 1 
165.71 91.53 88.49 164.99 158.42 77.58 1 
165.02 91.28 88.73 164.91 158.07 77.16 1 
165.00 91.09 88.92 164.76 158.08 76.94 1 
165.02 91.47 88.54 165.57 157.44 77.05 1 
164.71 91.14 88.87 166.92 144.78 76.84 1 
164.46 90.97 89.04 167.11 145.79 76.98 1 
164.34 90.74 89.28 167.25 150.56 76.66 1 
164.41 90.59 89.43 167.80 152.85 76.78 1 
164.64 90.40 89.62 167.25 154.29 77.51 1 
164.75 89.80 90.22 166.81 155.34 77.84 1 
164.11 89.31 90.71 167.47 155.88 78.00 1 
165.33 88.53 91.48 166.93 156.51 78.89 1 
169.05 86.88 93.14 166.62 158.24 81.01 1 
169.60 85.08 94.94 162.98 158.84 82.66 1 
170.36 84.22 95.79 164.46 158.90 82.32 1 
170.22 83.97 96.05 163.70 161.73 82.33 1 
170.41 83.56 96.45 164.72 161.03 81.78 1 
170.11 82.29 97.72 165.19 165.51 80.54 1 
168.96 79.55 100.46 164.54 167.39 79.86 1 
169.62 80.08 99.93 165.47 171.65 80.53 1 
169.20 79.44 100.58 166.98 173.44 79.45 1 
168.07 78.36 101.66 167.50 174.13 78.76 1 
167.11 77.29 102.72 167.59 174.66 77.15 1 
166.81 77.01 103.01 167.39 175.04 77.52 1 
166.92 77.16 102.85 167.08 175.90 77.65 1 
165.74 75.91 104.11 166.38 175.61 75.95 1 
166.09 76.53 103.48 166.31 174.05 76.53 1 
165.44 76.23 103.78 166.31 173.85 76.18 1 
164.56 75.99 104.03 165.50 171.11 75.43 1 
164.20 76.17 103.84 165.12 168.87 75.13 1 
164.01 76.40 103.61 164.55 167.24 75.41 1 
164.09 76.80 103.21 163.45 165.97 75.36 1 
164.03 76.68 103.33 162.77 167.33 75.45 1 
164.18 77.07 102.95 162.55 166.65 75.71 1 
164.21 76.73 103.28 162.49 167.50 75.86 1 
164.07 76.87 103.15 161.96 167.28 75.90 1 
164.19 76.52 103.49 159.88 168.35 75.47 1 
164.27 76.85 103.17 160.59 166.94 75.29 1 
164.01 76.82 103.20 161.59 165.91 75.72 1 
163.84 76.40 103.61 161.79 166.31 74.89 1 
163.93 76.76 103.25 162.40 165.14 75.23 1 
164.12 77.20 102.82 162.42 164.33 75.52 1 
164.40 77.65 102.36 162.65 164.07 75.93 1 
164.75 78.19 101.83 164.04 164.54 76.33 1 
164.96 78.63 101.38 165.04 164.90 76.21 1 
164.58 78.82 101.19 164.68 165.71 76.92 1 
165.01 79.30 100.72 164.01 165.67 77.22 1 
165.65 79.55 100.46 164.78 165.49 77.48 1 
166.32 80.87 99.15 164.53 165.32 78.90 1 
166.61 81.64 98.37 164.13 165.69 79.17 1 
167.06 82.97 97.04 163.47 165.64 80.78 1 
168.05 84.06 95.95 163.92 166.18 82.09 1 
168.25 84.37 95.64 163.54 166.38 81.37 1 
168.85 86.01 94.00 163.26 165.62 83.60 1 
168.65 86.02 93.99 162.55 166.09 82.92 1 
168.87 87.36 92.66 162.71 166.45 83.07 1 
169.60 88.11 91.91 163.60 166.87 82.94 1 
170.44 88.75 91.26 164.34 167.64 83.66 1 
170.97 89.35 90.66 164.96 167.25 83.13 1 
170.09 90.09 89.92 164.16 165.50 83.18 1 
169.18 90.13 89.88 163.19 165.38 83.24 1 
169.01 89.12 90.89 162.15 165.30 83.31 1 
168.52 90.41 89.61 161.61 164.95 82.93 1 
167.85 91.17 88.84 161.59 164.94 82.10 1 
167.63 90.93 89.08 161.35 164.29 81.43 1 
167.80 91.02 88.99 161.99 164.19 82.24 1 
168.33 91.41 88.60 163.96 164.43 81.14 1 
168.42 91.85 88.16 164.60 163.50 81.88 1 
167.68 92.85 87.17 164.33 162.11 81.65 1 
167.51 93.28 86.73 164.26 161.24 81.79 1 
167.15 93.20 86.82 163.32 160.58 81.02 1 
167.24 93.01 87.00 163.41 160.14 81.76 1 
167.27 93.48 86.54 163.65 159.46 81.27 1 
167.72 93.45 86.56 164.95 159.21 82.00 1 
167.78 93.23 86.79 164.39 158.97 81.36 1 
167.83 93.35 86.66 164.41 158.78 82.59 1 
168.03 93.09 86.92 164.06 158.02 82.69 1 
168.27 92.99 87.03 162.69 158.15 81.75 1 
167.98 92.75 87.27 162.02 157.80 81.99 1 
167.65 92.61 87.40 161.73 157.74 81.68 1 
167.43 92.51 87.50 160.94 157.66 81.88 1 
167.07 92.54 87.47 160.00 157.45 81.35 1 
166.86 92.69 87.33 159.57 157.91 81.08 1 
166.86 92.81 87.20 159.50 157.69 81.11 1 
166.74 92.86 87.15 159.30 157.32 80.90 1 
166.61 92.81 87.21 158.80 156.99 81.25 1 
166.26 92.86 87.15 158.40 156.14 81.11 1 
166.10 92.69 87.33 159.53 155.73 80.95 1 
165.89 92.48 87.53 159.95 155.01 80.51 1 
166.00 92.34 87.67 160.70 154.60 80.12 1 
165.94 92.40 87.61 161.04 153.85 81.15 1 
166.04 92.36 87.65 160.90 153.15 80.06 1 
165.81 92.38 87.64 160.50 152.44 80.26 1 
165.53 92.30 87.72 160.20 152.43 80.56 1 
165.53 92.42 87.60 160.07 151.89 79.85 1 
165.49 92.60 87.42 160.39 152.41 80.40 1 
166.13 92.72 87.29 160.32 86.21 80.54 1 
166.15 92.51 87.50 160.10 82.01 80.66 1 
166.17 92.49 87.52 160.43 79.58 80.22 1 
168.98 92.96 87.05 160.31 79.51 81.50 1 
168.66 92.94 87.08 160.21 78.05 81.77 1 
168.59 92.93 87.09 161.69 79.43 81.84 1 
169.23 92.91 87.10 161.97 79.26 82.16 1 
167.31 92.55 87.46 159.75 78.65 81.26 1 
167.16 92.73 87.28 160.46 79.27 81.31 1 
167.81 92.53 87.48 160.98 83.56 81.59 1 
168.35 92.79 87.22 161.25 159.41 80.91 1 
168.99 93.08 86.93 161.44 160.24 81.82 1 
169.16 93.06 86.96 162.03 160.38 82.16 1 
169.45 93.00 87.01 163.07 160.39 83.21 1 
170.24 93.20 86.81 164.45 160.51 82.64 1 
171.14 93.63 86.38 165.62 160.95 83.81 1 
170.85 93.61 86.40 164.97 160.58 82.23 1 
172.13 94.16 85.85 164.93 162.41 82.41 1 
172.55 93.98 86.03 164.82 163.08 83.50 1 
173.17 93.83 86.18 165.07 162.72 83.01 1 
173.38 93.73 86.29 164.93 162.68 84.67 1 
173.19 92.79 87.22 162.06 162.28 83.94 1 
172.61 91.42 88.59 161.90 161.93 84.24 1 
172.32 91.74 88.27 164.01 162.34 83.80 1 
171.70 90.74 89.27 164.64 164.77 84.09 1 
172.28 91.13 88.88 166.10 162.99 84.18 1 
172.19 91.44 88.57 166.97 161.37 84.89 1 
172.14 91.38 88.63 167.76 161.06 84.07 1 
172.22 91.33 88.68 167.62 161.91 83.97 1 
172.42 91.09 88.92 167.57 162.69 84.37 1 
172.18 91.06 88.95 167.87 162.82 84.64 1 
172.13 90.98 89.03 167.99 162.53 83.41 1 
171.80 91.24 88.77 169.04 161.85 84.35 1 
171.28 91.02 89.00 84.62 161.28 83.90 1 
170.88 90.95 89.06 84.13 161.39 84.31 1 
170.91 91.03 88.98 134.54 160.77 82.87 1 
170.95 90.65 89.36 137.82 160.66 82.99 1 
171.11 90.82 89.19 144.55 160.01 83.87 1 
171.61 90.65 89.36 149.95 160.09 82.92 1 
171.87 90.65 89.36 153.63 159.73 83.35 1 
171.60 90.13 89.88 156.89 159.62 83.67 1 
171.75 90.69 89.32 160.06 158.85 84.36 1 
171.69 91.02 88.99 162.48 158.66 83.41 1 
171.49 91.22 88.79 163.78 158.44 84.33 1 
171.88 91.49 88.52 165.96 157.92 84.11 1 
172.13 91.70 88.31 167.10 157.45 83.82 1 
172.07 92.19 87.82 168.28 156.78 83.17 1 
171.75 92.44 87.57 168.70 156.34 83.07 1 
169.78 95.48 84.53 170.37 148.69 81.86 1 
169.71 95.76 84.26 171.82 148.81 81.83 1 
169.26 96.28 83.73 174.49 148.54 81.30 1 
169.56 95.96 84.06 174.68 148.63 82.27 1 
169.30 96.42 83.59 174.44 149.02 81.61 1 
169.22 97.08 82.93 174.51 148.82 82.16 1 
169.29 97.42 82.60 173.73 148.82 81.86 1 
169.23 97.88 82.13 173.85 149.30 81.97 1 
169.43 97.66 82.36 174.47 148.76 81.35 1 
169.87 97.32 82.70 174.63 148.76 82.19 1 
170.53 96.70 83.31 174.67 148.88 82.11 1 
170.95 96.63 83.39 173.99 150.02 82.88 1 
170.54 97.46 82.55 174.33 150.99 81.29 1 
170.83 97.18 82.83 174.24 151.42 82.59 1 
170.88 97.10 82.91 172.67 151.98 81.23 1 
170.85 97.38 82.64 171.70 151.82 81.51 1 
170.90 97.66 82.35 171.80 151.46 81.23 1 
171.18 97.21 82.81 171.14 151.04 81.69 1 
171.30 97.13 82.88 171.72 151.96 82.05 1 
171.04 97.46 82.56 171.69 151.90 82.28 1 
170.06 97.78 82.24 172.68 152.24 82.61 1 
170.78 96.96 83.05 172.57 152.42 82.04 1 
171.12 96.68 83.34 172.52 152.90 82.78 1 
171.11 96.69 83.32 172.55 151.15 83.10 1 
171.00 96.88 83.14 173.28 150.32 82.77 1 
170.73 97.12 82.90 173.74 149.83 82.14 1 
170.52 97.30 82.72 174.92 150.49 82.69 1 
170.22 97.68 82.34 175.27 151.09 82.24 1 
170.11 97.89 82.13 175.56 151.39 81.59 1 
170.05 98.05 81.97 175.78 152.30 82.74 1 
169.93 98.24 81.77 175.24 153.14 82.77 1 
169.81 98.31 81.71 174.85 154.25 82.03 1 
170.14 97.93 82.08 173.87 155.58 82.54 1 
170.59 97.06 82.95 172.61 156.18 82.74 1 
170.70 96.60 83.42 172.11 156.47 82.59 1 
169.78 95.76 84.25 171.21 157.46 82.80 1 
168.94 95.35 84.67 169.31 156.76 81.05 1 
168.52 95.69 84.32 167.95 157.86 81.61 1 
169.02 95.25 84.76 167.35 157.25 80.85 1 
169.44 94.47 85.54 166.99 157.34 81.28 1 
170.59 94.35 85.66 166.90 158.34 82.76 1 
171.25 93.76 86.25 165.99 158.95 83.49 1 
171.25 91.46 88.56 161.04 158.92 82.24 1 
170.88 89.77 90.24 163.86 157.58 82.13 1 
170.30 91.41 88.60 167.08 153.51 82.50 1 
167.78 91.52 88.49 167.31 150.23 81.12 1 
168.82 92.12 87.90 167.81 152.67 81.10 1 
168.18 92.28 87.73 168.85 152.12 81.12 1 
166.80 91.60 88.41 168.91 152.28 80.22 1 
165.80 90.70 89.31 167.65 153.04 78.77 1 
165.68 90.95 89.07 167.91 153.39 78.38 1 
168.19 90.75 89.26 166.17 157.65 79.08 1 
169.09 90.94 89.07 165.72 156.73 78.88 1 
168.76 90.61 89.40 168.59 158.67 78.24 1 
168.67 90.70 89.32 171.91 159.57 78.49 1 
169.06 92.37 87.65 174.12 158.72 78.27 1 
168.31 91.96 88.05 173.09 158.03 77.95 1 
167.36 91.55 88.47 115.52 157.84 78.10 1 
165.60 89.70 90.32 102.46 157.92 78.00 1 
166.61 89.44 90.57 102.44 159.19 78.62 1 
166.07 89.07 90.94 96.30 158.87 79.15 1 
166.31 89.09 90.93 99.74 158.92 78.59 1 
166.87 89.05 90.96 104.40 158.65 79.67 1 
167.08 88.64 91.37 105.05 158.75 79.52 1 
168.36 87.39 92.62 101.60 164.03 79.89 1 
168.06 86.83 93.18 102.25 164.99 80.16 1 
168.48 86.94 93.08 101.51 165.00 80.67 1 
168.64 87.62 92.40 101.58 163.17 80.55 1 
169.31 88.07 91.94 101.68 163.19 79.98 1 
169.69 89.51 90.50 101.20 158.02 80.33 1 
169.85 90.56 89.45 101.58 154.17 80.88 1 
170.22 90.10 89.91 102.43 156.01 80.89 1 
170.41 89.57 90.45 110.32 157.58 80.52 1 
170.08 89.80 90.21 118.15 155.53 80.46 1 
169.71 89.88 90.13 125.09 155.12 81.45 1 
169.29 89.72 90.29 130.56 155.20 81.23 1 
169.37 88.85 91.17 135.63 158.41 80.57 1 
168.68 88.29 91.72 140.40 158.15 80.36 1 
168.13 87.78 92.24 144.47 158.12 79.85 1 
167.93 88.11 91.90 147.63 157.77 80.25 1 
167.75 88.26 91.75 150.42 157.53 80.43 1 
167.46 88.21 91.81 152.89 156.89 79.78 1 
167.59 88.11 91.90 154.51 155.82 80.04 1 
168.15 88.70 91.31 155.67 155.77 81.74 1 
169.35 89.05 90.96 156.82 155.14 81.99 1 
168.97 89.30 90.71 157.04 155.40 82.59 1 
168.78 89.49 90.52 157.75 155.12 82.18 1 
169.11 90.85 89.16 159.14 154.98 83.15 1 
169.11 92.09 87.92 160.56 154.49 82.28 1 
169.09 93.07 86.94 162.63 153.97 82.87 1 
169.02 93.95 86.06 164.79 153.55 82.24 1 
168.75 94.61 85.40 166.38 153.00 81.39 1 
168.69 94.76 85.25 167.44 152.53 81.69 1 
169.15 94.76 85.25 167.91 152.29 81.68 1 
169.49 95.39 84.62 167.46 151.25 82.25 1 
170.12 95.65 84.37 167.75 151.00 83.36 1 
170.71 95.49 84.53 167.57 150.52 82.33 1 
171.70 94.13 85.89 167.90 150.61 83.20 1 
172.38 95.40 84.62 174.08 150.47 84.93 1 
172.38 96.00 84.02 171.14 149.89 83.81 1 
172.64 96.01 84.01 168.36 149.97 84.08 1 
171.69 95.77 84.24 167.64 149.49 83.72 1 
172.38 94.76 85.25 167.28 149.81 83.19 1 
172.50 94.32 85.70 167.22 149.70 84.65 1 
172.27 94.05 85.97 167.22 149.43 84.69 1 
171.93 94.28 85.74 167.31 149.43 83.97 1 
173.66 93.78 86.23 167.26 149.41 85.58 1 
174.81 93.19 86.83 167.57 149.32 85.01 1 
177.24 91.91 88.11 168.68 149.41 85.02 1 
178.91 91.01 89.01 169.17 149.33 84.05 1 
174.68 92.88 87.13 168.06 148.48 79.77 1 
173.95 93.85 86.16 166.84 149.24 79.08 1 
173.66 93.94 86.07 166.33 155.08 79.17 1 
173.38 93.88 86.13 166.36 156.14 79.29 1 
173.16 94.58 85.44 167.18 156.86 78.93 1 
173.90 94.57 85.44 167.15 156.57 79.70 1 
171.83 94.21 85.80 169.91 156.60 78.65 1 
171.90 94.36 85.65 170.17 154.25 78.94 1 
170.29 96.39 83.62 171.56 149.36 79.12 1 
169.98 96.90 83.11 170.77 148.50 79.89 1 
169.33 96.97 83.05 170.48 148.57 78.48 1 
167.79 96.65 83.37 169.17 149.70 75.67 1 
169.26 96.47 83.55 169.23 150.41 76.43 1 
169.41 95.52 84.49 168.79 149.95 75.77 1 
168.00 98.07 81.94 169.58 149.78 75.30 1 
170.35 98.10 81.92 169.85 148.77 78.23 1 
170.57 97.41 82.60 169.71 153.60 78.16 1 
171.74 96.75 83.26 169.76 153.79 79.47 1 
175.36 94.57 85.44 168.91 156.05 82.52 1 
176.38 93.64 86.38 167.06 157.45 82.50 1 
176.79 93.22 86.79 164.79 158.45 82.51 1 
175.75 92.95 87.06 163.34 104.41 82.06 1 
176.77 92.53 87.49 165.94 105.40 83.46 1 
175.64 94.19 85.83 167.61 109.73 83.93 1 
178.23 88.77 91.25 157.02 136.74 75.71 1 
177.92 89.78 90.23 157.98 134.23 76.37 1 
178.37 90.10 89.91 159.43 127.65 76.26 1 
179.16 90.44 89.57 161.14 124.16 76.28 1 
178.81 88.94 91.07 161.51 121.97 76.42 1 
176.96 87.20 92.81 162.00 161.64 77.16 1 
176.57 86.62 93.40 162.85 164.75 77.50 1 
176.53 86.53 93.48 164.79 165.76 78.01 1 
177.23 87.37 92.64 167.09 166.25 77.88 1 
177.70 88.27 91.74 168.77 165.71 77.62 1 
172.72 92.81 87.20 169.98 165.63 73.86 1 
171.31 92.74 87.28 170.18 166.59 73.88 1 
171.08 92.30 87.71 169.67 167.27 74.00 1 
171.66 91.62 88.39 168.80 167.71 75.73 1 
171.01 91.00 89.01 168.71 168.49 75.15 1 
170.05 90.50 89.52 166.55 169.15 73.95 1 
169.48 89.91 90.10 166.24 169.07 73.97 1 
167.24 91.63 88.39 165.79 170.45 73.44 1 
168.05 93.14 86.87 165.79 170.66 74.93 1 
168.42 92.84 87.17 165.86 170.86 76.13 1 
170.58 92.86 87.16 166.66 170.78 76.90 1 
170.99 92.39 87.62 165.62 170.48 76.82 1 
170.51 92.54 87.47 164.64 169.88 75.43 1 
170.93 91.66 88.35 163.32 169.24 76.16 1 
170.83 91.56 88.45 162.66 168.88 75.75 1 
174.94 89.24 90.77 160.69 168.11 80.00 1 
174.33 90.02 89.99 160.69 166.99 80.53 1 
176.58 89.37 90.64 160.46 166.21 82.70 1 
177.38 89.05 90.97 159.77 165.47 82.19 1 
176.53 89.12 90.89 160.10 165.23 80.86 1 
173.26 89.69 90.32 160.96 167.11 78.90 1 
172.47 90.52 89.50 161.57 165.23 78.84 1 
173.33 85.79 94.23 157.35 170.21 82.90 1 
172.94 85.68 94.34 161.20 103.46 79.30 1 
173.50 86.20 93.81 161.03 103.81 79.14 1 
176.36 87.65 92.36 159.49 108.51 79.39 1 
177.96 88.75 91.26 159.57 112.78 79.22 1 
176.33 86.50 93.51 159.07 115.53 80.62 1 
177.10 87.10 92.91 159.55 116.60 81.92 1 
177.44 87.98 92.03 163.09 112.48 81.79 1 
176.15 87.11 92.90 161.63 165.94 80.70 1 
170.74 83.74 96.27 153.18 164.82 80.77 1 
167.98 82.26 97.75 150.62 164.58 81.95 1 
172.08 83.84 96.17 153.10 169.22 80.35 1 
172.02 82.96 97.05 151.61 172.17 81.45 1 
171.53 82.24 97.77 150.38 172.94 80.35 1 
171.24 82.36 97.66 149.66 171.12 80.73 1 
172.92 84.20 95.81 149.74 168.49 79.87 1 
175.28 85.79 94.23 151.18 169.52 79.56 1 
176.00 86.93 93.08 151.98 167.73 79.08 1 
176.93 87.48 92.53 152.06 166.07 77.99 1 
174.89 87.33 92.69 144.92 163.12 77.31 1 
174.27 85.99 94.02 143.08 162.53 77.78 1 
172.20 88.38 91.63 145.64 160.10 78.91 1 
174.69 87.84 92.17 150.77 160.87 78.65 1 
174.47 85.42 94.60 151.46 160.84 77.55 1 
175.95 86.25 93.76 153.16 160.44 76.34 1 
172.47 85.45 94.56 160.23 167.73 75.41 1 
172.56 85.96 94.05 160.12 168.38 75.60 1 
170.74 84.45 95.57 159.30 167.91 75.41 1 
170.70 84.70 95.31 159.59 166.22 76.41 1 
171.75 86.00 94.01 159.57 165.69 77.38 1 
172.29 85.25 94.76 158.57 166.49 78.22 1 
171.72 83.81 96.20 158.26 169.63 77.98 1 
